14-02-16_12:18:46,el X,el Y,el Z,o X,o Y,o Z,net X,net Y,net Z,14.0
14-02-16_12:18:46,el X,el Y,el Z,o X,o Y,o Z,11.665956,-12.165925,8.499481,14.0
14-02-16_12:18:46,el X,el Y,el Z,o X,o Y,o Z,11.665956,-12.165925,8.499481,26.0
14-02-16_12:18:50,-3.7912183,-2.6048915,21.059399,-1.6614444,-0.5680717,0.08427147,37.119293,21.169806,13.623836,66.0
14-02-16_12:18:50,0.20470424,2.3127987,4.8698063,-1.6614444,-0.5680717,0.08427147,37.119293,21.169806,13.623836,66.0
14-02-16_12:18:50,0.20470424,2.3127987,4.8698063,-1.6614444,-0.5680717,0.08427147,37.119293,21.169806,13.623836,74.0
14-02-16_12:18:50,0.20470424,2.3127987,4.8698063,-1.6614444,-0.5680717,0.08427147,35.814327,21.152472,13.228677,74.0
14-02-16_12:18:50,0.20470424,2.3127987,4.8698063,-1.6614444,-0.5680717,0.08427147,35.814327,21.152472,13.228677,78.0
14-02-16_12:18:50,0.20470424,2.3127987,4.8698063,-0.17646584,-0.2687324,-0.22572048,35.814327,21.152472,13.228677,78.0
14-02-16_12:18:50,-0.7445967,0.8319851,3.799598,-0.17646584,-0.2687324,-0.22572048,35.814327,21.152472,13.228677,78.0
14-02-16_12:18:50,-0.7445967,0.8319851,3.799598,-0.17646584,-0.2687324,-0.22572048,35.814327,21.152472,13.228677,80.0
14-02-16_12:18:50,-0.7445967,0.8319851,3.799598,-0.17646584,-0.2687324,-0.22572048,34.196426,22.037512,13.646103,80.0
14-02-16_12:18:50,-0.7445967,0.8319851,3.799598,1.5311387,0.7475677,-0.5463432,34.196426,22.037512,13.646103,80.0
14-02-16_12:18:50,-3.6044707,-5.3318872,21.059399,1.5311387,0.7475677,-0.5463432,34.196426,22.037512,13.646103,80.0
14-02-16_12:18:50,-3.6044707,-5.3318872,21.059399,1.5311387,0.7475677,-0.5463432,34.196426,22.037512,13.646103,74.0
14-02-16_12:18:50,-3.6044707,-5.3318872,21.059399,1.5311387,0.7475677,-0.5463432,32.27098,23.813402,14.938082,74.0
14-02-16_12:18:50,-3.6044707,-5.3318872,21.059399,1.5311387,0.7475677,-0.5463432,32.27098,23.813402,14.938082,66.0
14-02-16_12:18:50,-3.6044707,-5.3318872,21.059399,-1.2502668,-0.31769675,0.67338455,32.27098,23.813402,14.938082,66.0
14-02-16_12:18:50,-1.1791444,3.0418332,4.938041,-1.2502668,-0.31769675,0.67338455,32.27098,23.813402,14.938082,66.0
14-02-16_12:18:50,-1.1791444,3.0418332,4.938041,-1.2502668,-0.31769675,0.67338455,30.819,25.028116,15.97134,66.0
14-02-16_12:18:50,-1.1791444,3.0418332,4.938041,-1.2502668,-0.31769675,0.67338455,30.819,25.028116,15.97134,70.0
14-02-16_12:18:51,-1.1791444,3.0418332,4.938041,0.18144862,-0.38587368,0.51785594,30.819,25.028116,15.97134,70.0
14-02-16_12:18:51,-0.5590461,0.89782566,3.657143,0.18144862,-0.38587368,0.51785594,30.819,25.028116,15.97134,70.0
14-02-16_12:18:51,-0.5590461,0.89782566,3.657143,0.18144862,-0.38587368,0.51785594,30.819,25.028116,15.97134,82.0
14-02-16_12:18:51,-0.5590461,0.89782566,3.657143,0.18144862,-0.38587368,0.51785594,30.449675,25.412687,16.404314,82.0
14-02-16_12:18:51,-0.5590461,0.89782566,3.657143,1.3692064,0.6826177,-0.081869565,30.449675,25.412687,16.404314,82.0
14-02-16_12:18:51,-0.17717093,-2.2828712,21.059399,1.3692064,0.6826177,-0.081869565,30.449675,25.412687,16.404314,82.0
14-02-16_12:18:51,-0.17717093,-2.2828712,21.059399,1.3692064,0.6826177,-0.081869565,30.449675,25.412687,16.404314,68.0
14-02-16_12:18:51,-0.17717093,-2.2828712,21.059399,1.3692064,0.6826177,-0.081869565,31.173647,25.596838,16.679329,68.0
14-02-16_12:18:51,-0.17717093,-2.2828712,21.059399,1.3692064,0.6826177,-0.081869565,31.173647,25.596838,16.679329,66.0
14-02-16_12:18:51,-0.17717093,-2.2828712,21.059399,-1.081967,-0.7075524,-0.8520557,31.173647,25.596838,16.679329,66.0
14-02-16_12:18:51,-1.234211,1.4101849,4.8219223,-1.081967,-0.7075524,-0.8520557,31.173647,25.596838,16.679329,66.0
14-02-16_12:18:51,-1.234211,1.4101849,4.8219223,-1.081967,-0.7075524,-0.8520557,31.173647,25.596838,16.679329,68.0
14-02-16_12:18:51,-1.234211,1.4101849,4.8219223,-1.081967,-0.7075524,-0.8520557,32.507393,25.26941,16.577026,68.0
14-02-16_12:18:51,-1.234211,1.4101849,4.8219223,-1.081967,-0.7075524,-0.8520557,32.507393,25.26941,16.577026,74.0
14-02-16_12:18:51,-1.234211,1.4101849,4.8219223,0.50314647,-0.182377,0.24516661,32.507393,25.26941,16.577026,74.0
14-02-16_12:18:51,-1.5263035,0.7230489,2.2744915,0.50314647,-0.182377,0.24516661,32.507393,25.26941,16.577026,74.0
14-02-16_12:18:51,-1.5263035,0.7230489,2.2744915,0.50314647,-0.182377,0.24516661,33.274487,24.729485,16.125074,74.0
14-02-16_12:18:51,-1.5263035,0.7230489,2.2744915,0.50314647,-0.182377,0.24516661,33.274487,24.729485,16.125074,70.0
14-02-16_12:18:51,-1.5263035,0.7230489,2.2744915,0.42750314,0.23842774,-0.23418774,33.274487,24.729485,16.125074,70.0
14-02-16_12:18:51,1.0510546,-3.527856,21.059399,0.42750314,0.23842774,-0.23418774,33.274487,24.729485,16.125074,70.0
14-02-16_12:18:51,1.0510546,-3.527856,21.059399,0.42750314,0.23842774,-0.23418774,33.274487,24.729485,16.125074,68.0
14-02-16_12:18:51,1.0510546,-3.527856,21.059399,0.42750314,0.23842774,-0.23418774,33.066498,24.293932,15.546111,68.0
14-02-16_12:18:51,1.0510546,-3.527856,21.059399,0.42750314,0.23842774,-0.23418774,33.066498,24.293932,15.546111,70.0
14-02-16_12:18:52,1.0510546,-3.527856,21.059399,-1.1874378,-0.12163163,-0.64644504,33.066498,24.293932,15.546111,70.0
14-02-16_12:18:52,-2.1284454,1.7417817,5.49589,-1.1874378,-0.12163163,-0.64644504,33.066498,24.293932,15.546111,70.0
14-02-16_12:18:52,-2.1284454,1.7417817,5.49589,-1.1874378,-0.12163163,-0.64644504,33.066498,24.293932,15.546111,72.0
14-02-16_12:18:52,-2.1284454,1.7417817,5.49589,-1.1874378,-0.12163163,-0.64644504,32.24429,23.714022,14.913878,72.0
14-02-16_12:18:52,-2.1284454,1.7417817,5.49589,0.64907813,0.3982174,0.2590297,32.24429,23.714022,14.913878,72.0
14-02-16_12:18:52,-2.0482395,0.90021986,5.9172697,0.64907813,0.3982174,0.2590297,32.24429,23.714022,14.913878,72.0
14-02-16_12:18:52,-2.0482395,0.90021986,5.9172697,0.64907813,0.3982174,0.2590297,32.24429,23.714022,14.913878,66.0
14-02-16_12:18:52,-2.0482395,0.90021986,5.9172697,0.64907813,0.3982174,0.2590297,31.110044,23.575863,14.703027,66.0
14-02-16_12:18:52,-2.0482395,0.90021986,5.9172697,0.64907813,0.3982174,0.2590297,31.110044,23.575863,14.703027,56.0
14-02-16_12:18:52,-2.0482395,0.90021986,5.9172697,0.6650595,0.018976888,-0.32793474,31.110044,23.575863,14.703027,56.0
14-02-16_12:18:52,-2.4899697,-2.3906105,21.059399,0.6650595,0.018976888,-0.32793474,31.110044,23.575863,14.703027,56.0
14-02-16_12:18:52,-2.4899697,-2.3906105,21.059399,0.6650595,0.018976888,-0.32793474,31.110044,23.575863,14.703027,54.0
