14-02-16_12:17:32,el X,el Y,el Z,o X,o Y,o Z,net X,net Y,net Z,30.0
14-02-16_12:17:37,0.20829555,-0.30166942,7.004237,0.5736545,1.2200493,0.38547525,14.36173,-21.333761,15.189573,164.0
14-02-16_12:17:37,0.20829555,-0.30166942,7.004237,0.5736545,1.2200493,0.38547525,14.36173,-21.333761,15.189573,170.0
14-02-16_12:17:37,0.20829555,-0.30166942,7.004237,-0.37336558,-0.95948184,0.42702058,14.36173,-21.333761,15.189573,170.0
14-02-16_12:17:37,-1.3934253,2.0482395,9.694122,-0.37336558,-0.95948184,0.42702058,14.36173,-21.333761,15.189573,170.0
14-02-16_12:17:37,-1.3934253,2.0482395,9.694122,-0.37336558,-0.95948184,0.42702058,14.36173,-21.333761,15.189573,210.0
14-02-16_12:17:37,-1.3934253,2.0482395,9.694122,-0.37336558,-0.95948184,0.42702058,12.700934,-21.913982,16.53201,210.0
14-02-16_12:17:37,-1.3934253,2.0482395,9.694122,-0.37336558,-0.95948184,0.42702058,12.700934,-21.913982,16.53201,224.0
14-02-16_12:17:37,-1.3934253,2.0482395,9.694122,0.22211722,0.21870065,1.2579268,12.700934,-21.913982,16.53201,224.0
14-02-16_12:17:37,-6.3326635,-1.9907787,10.667366,0.22211722,0.21870065,1.2579268,12.700934,-21.913982,16.53201,224.0
14-02-16_12:17:37,-6.3326635,-1.9907787,10.667366,0.22211722,0.21870065,1.2579268,12.700934,-21.913982,16.53201,248.0
14-02-16_12:17:37,-6.3326635,-1.9907787,10.667366,0.22211722,0.21870065,1.2579268,11.471928,-21.828455,16.844944,248.0
14-02-16_12:17:37,-6.3326635,-1.9907787,10.667366,0.22211722,0.21870065,1.2579268,11.471928,-21.828455,16.844944,254.0
14-02-16_12:17:37,-6.3326635,-1.9907787,10.667366,0.18482098,0.22618893,2.4723465,11.471928,-21.828455,16.844944,254.0
14-02-16_12:17:37,-6.82946,-1.7621324,17.124527,0.18482098,0.22618893,2.4723465,11.471928,-21.828455,16.844944,254.0
14-02-16_12:17:37,-6.82946,-1.7621324,17.124527,0.18482098,0.22618893,2.4723465,11.471928,-21.828455,16.844944,274.0
14-02-16_12:17:37,-6.82946,-1.7621324,17.124527,0.18482098,0.22618893,2.4723465,9.859405,-20.848059,16.645489,274.0
14-02-16_12:17:37,-6.82946,-1.7621324,17.124527,0.18482098,0.22618893,2.4723465,9.859405,-20.848059,16.645489,314.0
14-02-16_12:17:37,-6.82946,-1.7621324,17.124527,0.85913336,0.23790684,3.4992616,9.859405,-20.848059,16.645489,314.0
14-02-16_12:17:37,-2.1883004,-3.4105403,13.889961,0.85913336,0.23790684,3.4992616,9.859405,-20.848059,16.645489,314.0
14-02-16_12:17:37,-2.1883004,-3.4105403,13.889961,0.85913336,0.23790684,3.4992616,9.859405,-20.848059,16.645489,332.0
14-02-16_12:17:37,-2.1883004,-3.4105403,13.889961,0.85913336,0.23790684,3.4992616,8.036524,-18.37244,16.084097,332.0
14-02-16_12:17:37,-2.1883004,-3.4105403,13.889961,0.85913336,0.23790684,3.4992616,8.036524,-18.37244,16.084097,316.0
14-02-16_12:17:38,-2.1883004,-3.4105403,13.889961,1.1627337,0.61287993,2.5064352,8.036524,-18.37244,16.084097,316.0
14-02-16_12:17:38,-3.156755,2.160767,8.810662,1.1627337,0.61287993,2.5064352,8.036524,-18.37244,16.084097,316.0
14-02-16_12:17:38,-3.156755,2.160767,8.810662,1.1627337,0.61287993,2.5064352,8.036524,-18.37244,16.084097,298.0
14-02-16_12:17:38,-3.156755,2.160767,8.810662,1.1627337,0.61287993,2.5064352,6.8946724,-14.34489,15.122817,298.0
14-02-16_12:17:38,-3.156755,2.160767,8.810662,1.1627337,0.61287993,2.5064352,6.8946724,-14.34489,15.122817,290.0
14-02-16_12:17:38,-3.156755,2.160767,8.810662,0.98270166,0.14523496,2.3658237,6.8946724,-14.34489,15.122817,290.0
14-02-16_12:17:38,-12.0727625,2.8263552,20.019117,0.98270166,0.14523496,2.3658237,6.8946724,-14.34489,15.122817,290.0
14-02-16_12:17:38,-12.0727625,2.8263552,20.019117,0.98270166,0.14523496,2.3658237,6.8946724,-14.34489,15.122817,264.0
