14-02-16_12:18:19,el X,el Y,el Z,o X,o Y,o Z,net X,net Y,net Z,0.0
14-02-16_12:18:25,-1.6220716,0.48961425,7.801506,0.60865295,-0.44561663,-0.5666341,20.12242,-18.43481,14.335658,0.0
14-02-16_12:18:25,-1.6220716,0.48961425,7.801506,0.15591556,0.07316715,-0.5847436,20.12242,-18.43481,14.335658,0.0
14-02-16_12:18:25,-2.517503,0.7386112,17.836803,0.15591556,0.07316715,-0.5847436,20.12242,-18.43481,14.335658,0.0
14-02-16_12:18:25,-2.517503,0.7386112,17.836803,0.15591556,0.07316715,-0.5847436,19.938578,-19.110237,14.6051855,0.0
14-02-16_12:18:25,-2.517503,0.7386112,17.836803,-0.30108768,0.8114079,1.31463,19.938578,-19.110237,14.6051855,0.0
14-02-16_12:18:25,-0.021547815,3.3782187,6.3985043,-0.30108768,0.8114079,1.31463,19.938578,-19.110237,14.6051855,0.0
14-02-16_12:18:25,-0.021547815,3.3782187,6.3985043,-0.30108768,0.8114079,1.31463,19.037909,-19.781916,14.440734,0.0
14-02-16_12:18:25,-0.021547815,3.3782187,6.3985043,1.0858866,0.33523473,0.28771514,19.037909,-19.781916,14.440734,0.0
14-02-16_12:18:25,-0.7781156,1.5610195,7.3166804,1.0858866,0.33523473,0.28771514,19.037909,-19.781916,14.440734,0.0
14-02-16_12:18:25,-0.7781156,1.5610195,7.3166804,1.0858866,0.33523473,0.28771514,18.278357,-20.096148,13.540721,0.0
14-02-16_12:18:25,-0.7781156,1.5610195,7.3166804,1.0858866,0.33523473,0.28771514,18.278357,-20.096148,13.540721,2.0
14-02-16_12:18:25,-0.7781156,1.5610195,7.3166804,-0.34050244,-0.7236381,-0.51869005,18.278357,-20.096148,13.540721,2.0
14-02-16_12:18:25,-0.60693014,2.3307555,15.267824,-0.34050244,-0.7236381,-0.51869005,18.278357,-20.096148,13.540721,2.0
14-02-16_12:18:25,-0.60693014,2.3307555,15.267824,-0.34050244,-0.7236381,-0.51869005,18.278357,-20.096148,13.540721,6.0
14-02-16_12:18:25,-0.60693014,2.3307555,15.267824,-0.34050244,-0.7236381,-0.51869005,18.20669,-20.589851,12.26138,6.0
14-02-16_12:18:25,-0.60693014,2.3307555,15.267824,-0.34050244,-0.7236381,-0.51869005,18.20669,-20.589851,12.26138,4.0
14-02-16_12:18:25,-0.60693014,2.3307555,15.267824,-0.16154282,-0.1675573,-0.9106999,18.20669,-20.589851,12.26138,4.0
14-02-16_12:18:25,2.1775265,-0.700304,11.070788,-0.16154282,-0.1675573,-0.9106999,18.20669,-20.589851,12.26138,4.0
14-02-16_12:18:25,2.1775265,-0.700304,11.070788,-0.16154282,-0.1675573,-0.9106999,18.20669,-20.589851,12.26138,0.0
14-02-16_12:18:26,2.1775265,-0.700304,11.070788,-0.16154282,-0.1675573,-0.9106999,18.560217,-21.525167,11.103621,0.0
14-02-16_12:18:26,2.1775265,-0.700304,11.070788,0.4935948,-0.57448834,-2.6950178,18.560217,-21.525167,11.103621,0.0
14-02-16_12:18:26,-1.2294226,-0.20590134,11.410766,0.4935948,-0.57448834,-2.6950178,18.560217,-21.525167,11.103621,0.0
