06-03-16_20:59:14:838,-0.32572266,3.7122805,9.613608,-0.32597092,0.32810146,0.29188246,-6.125,32.8125,14.8125,3.0,0.0,0.0,12.568,N,N,
06-03-16_20:59:14:907,-0.6227051,3.5733693,8.681946,-0.32597092,0.32810146,0.29188246,-6.125,32.8125,14.8125,3.0,0.0,0.0,11.611,N,N,
06-03-16_20:59:14:910,-0.6179151,3.666775,8.772957,-0.32597092,0.32810146,0.29188246,-6.125,32.8125,14.8125,3.0,0.0,0.0,11.720,N,N,
06-03-16_20:59:14:984,-0.6179151,3.666775,8.772957,-0.32597092,0.32810146,0.29188246,-4.3125,34.625,15.625,3.0,0.0,0.0,7.067,N,N,
06-03-16_20:59:14:988,-0.6179151,3.666775,8.772957,-0.0628506,-0.1438107,-0.128897,-4.3125,34.625,15.625,3.0,0.0,0.0,7.067,N,N,
06-03-16_20:59:14:991,0.25387207,3.6907253,9.22801,-0.0628506,-0.1438107,-0.128897,-4.3125,34.625,15.625,3.0,0.0,0.0,10.181,N,N,
06-03-16_20:59:14:995,-0.22992188,4.064348,8.715476,-0.0628506,-0.1438107,-0.128897,-4.3125,34.625,15.625,3.0,0.0,0.0,8.958,N,N,
06-03-16_20:59:15:065,-0.13651612,3.8655617,9.465117,-0.0628506,-0.1438107,-0.128897,-4.3125,34.625,15.625,3.0,0.0,0.0,8.891,N,N,
06-03-16_20:59:15:071,-0.33290774,3.5613942,8.856783,-0.0628506,-0.1438107,-0.128897,-4.3125,34.625,15.625,3.0,0.0,0.0,8.073,N,N,
06-03-16_20:59:15:108,-0.33290774,3.5613942,8.856783,-0.0628506,-0.1438107,-0.128897,-4.3125,34.625,15.625,2.0,0.0,0.0,8.073,N,N,
06-03-16_20:59:15:143,-0.33290774,3.5613942,8.856783,-0.0628506,-0.1438107,-0.128897,-2.8125,35.375,16.0,2.0,0.0,0.0,4.709,N,N,
06-03-16_20:59:15:147,-0.33290774,3.5613942,8.856783,0.027696876,0.20772657,0.035153728,-2.8125,35.375,16.0,2.0,0.0,0.0,4.709,N,N,
06-03-16_20:59:15:150,-0.25387207,3.6883302,8.775352,0.027696876,0.20772657,0.035153728,-2.8125,35.375,16.0,2.0,0.0,0.0,5.086,N,N,
06-03-16_20:59:15:151,-0.28979737,3.8487966,9.333391,0.027696876,0.20772657,0.035153728,-2.8125,35.375,16.0,2.0,0.0,0.0,4.977,N,N,
06-03-16_20:59:15:222,-0.52690434,3.8631666,8.732242,0.027696876,0.20772657,0.035153728,-2.8125,35.375,16.0,2.0,0.0,0.0,4.081,N,N,
06-03-16_20:59:15:227,-0.26345217,3.642825,8.590936,0.027696876,0.20772657,0.035153728,-2.8125,35.375,16.0,2.0,0.0,0.0,5.044,N,N,
06-03-16_20:59:15:300,-0.26345217,3.642825,8.590936,0.027696876,0.20772657,0.035153728,-2.4375,35.0,15.25,2.0,0.0,0.0,4.290,N,N,
06-03-16_20:59:15:306,-0.26345217,3.642825,8.590936,-0.1736381,-0.2130529,-0.027696876,-2.4375,35.0,15.25,2.0,0.0,0.0,4.290,N,N,
06-03-16_20:59:15:308,-0.43349856,3.9422023,8.617281,-0.1736381,-0.2130529,-0.027696876,-2.4375,35.0,15.25,2.0,0.0,0.0,3.750,N,N,
06-03-16_20:59:15:310,-0.3281177,3.7937112,9.642349,-0.1736381,-0.2130529,-0.027696876,-2.4375,35.0,15.25,2.0,0.0,0.0,4.067,N,N,
06-03-16_20:59:15:377,-0.13891114,3.2668068,9.256751,-0.1736381,-0.2130529,-0.027696876,-2.4375,35.0,15.25,2.0,0.0,0.0,4.523,N,N,N
06-03-16_20:59:15:379,-0.5508545,4.1984696,8.780142,-0.1736381,-0.2130529,-0.027696876,-2.4375,35.0,15.25,2.0,0.0,0.0,3.388,N,N,N
06-03-16_20:59:15:457,-0.5508545,4.1984696,8.780142,-0.1736381,-0.2130529,-0.027696876,-2.125,35.0,14.8125,2.0,0.0,0.0,2.715,N,N,N
06-03-16_20:59:15:460,-0.5508545,4.1984696,8.780142,0.0010652645,-0.20133498,0.18109496,-2.125,35.0,14.8125,2.0,0.0,0.0,2.715,N,N,N
06-03-16_20:59:15:463,-0.3903882,3.7649708,9.1202345,0.0010652645,-0.20133498,0.18109496,-2.125,35.0,14.8125,2.0,0.0,0.0,3.196,N,N,N
06-03-16_20:59:15:466,-0.1939966,3.3506324,8.890313,0.0010652645,-0.20133498,0.18109496,-2.125,35.0,14.8125,2.0,0.0,0.0,3.746,N,N,N
06-03-16_20:59:15:537,-0.5005591,3.6068995,8.978929,0.0010652645,-0.20133498,0.18109496,-2.125,35.0,14.8125,2.0,0.0,0.0,2.757,N,N,N
06-03-16_20:59:15:540,-0.88376224,3.784131,8.646021,0.0010652645,-0.20133498,0.18109496,-2.125,35.0,14.8125,2.0,0.0,0.0,1.333,N,N,N
06-03-16_20:59:15:616,-0.88376224,3.784131,8.646021,0.0010652645,-0.20133498,0.18109496,-2.4375,35.375,16.0,2.0,0.0,0.0,1.759,N,N,N
06-03-16_20:59:15:619,-0.88376224,3.784131,8.646021,-0.0479369,-0.15659387,0.12357068,-2.4375,35.375,16.0,2.0,0.0,0.0,1.759,N,N,N
06-03-16_20:59:15:621,-0.5364844,3.9541774,8.178992,-0.0479369,-0.15659387,0.12357068,-2.4375,35.375,16.0,2.0,0.0,0.0,3.190,N,N,N
06-03-16_20:59:15:625,-0.5508545,3.9661524,8.097562,-0.0479369,-0.15659387,0.12357068,-2.4375,35.375,16.0,2.0,0.0,0.0,3.119,N,N,N
06-03-16_20:59:15:694,-0.58677983,3.9829175,9.108259,-0.0479369,-0.15659387,0.12357068,-2.4375,35.375,16.0,2.0,0.0,0.0,3.094,N,N,N
06-03-16_20:59:15:699,-0.9484278,4.1002736,9.860296,-0.0479369,-0.15659387,0.12357068,-2.4375,35.375,16.0,2.0,0.0,0.0,1.933,N,N,N
06-03-16_20:59:15:706,-0.9484278,4.1002736,9.860296,-0.0479369,-0.15659387,0.12357068,-2.4375,35.375,16.0,3.0,0.0,0.0,1.933,N,N,N
06-03-16_20:59:15:774,-0.9484278,4.1002736,9.860296,-0.0479369,-0.15659387,0.12357068,-3.1875,35.6875,14.4375,3.0,0.0,0.0,3.744,N,N,N
06-03-16_20:59:15:780,-0.9484278,4.1002736,9.860296,-0.1768339,0.0053263223,0.101200126,-3.1875,35.6875,14.4375,3.0,0.0,0.0,3.744,N,N,N
06-03-16_20:59:15:785,-0.5676197,4.267925,8.413704,-0.1768339,0.0053263223,0.101200126,-3.1875,35.6875,14.4375,3.0,0.0,0.0,5.001,N,N,N
06-03-16_20:59:15:787,-0.36164796,4.239185,8.741821,-0.1768339,0.0053263223,0.101200126,-3.1875,35.6875,14.4375,3.0,0.0,0.0,5.735,N,N,N
06-03-16_20:59:15:852,-0.34488282,4.140989,9.15137,-0.1768339,0.0053263223,0.101200126,-3.1875,35.6875,14.4375,3.0,0.0,0.0,5.687,N,N,N
06-03-16_20:59:15:858,-0.41194338,4.169729,8.174202,-0.1768339,0.0053263223,0.101200126,-3.1875,35.6875,14.4375,3.0,0.0,0.0,5.573,N,N,N
06-03-16_20:59:15:906,-0.41194338,4.169729,8.174202,-0.1768339,0.0053263223,0.101200126,-3.1875,35.6875,14.4375,2.0,0.0,0.0,5.573,N,N,N
06-03-16_20:59:15:932,-0.41194338,4.169729,8.174202,-0.1768339,0.0053263223,0.101200126,-3.5625,37.5,14.8125,2.0,0.0,0.0,6.032,N,N,N
06-03-16_20:59:15:940,-0.41194338,4.169729,8.174202,-0.06711166,0.070307456,0.0628506,-3.5625,37.5,14.8125,2.0,0.0,0.0,6.032,N,N,N
06-03-16_20:59:15:946,-0.41194338,4.157754,8.2197075,-0.06711166,0.070307456,0.0628506,-3.5625,37.5,14.8125,2.0,0.0,0.0,6.017,N,N,N
06-03-16_20:59:15:949,-0.4526587,4.2032595,9.034014,-0.06711166,0.070307456,0.0628506,-3.5625,37.5,14.8125,2.0,0.0,0.0,5.807,N,N,N
06-03-16_20:59:16:012,-0.43110353,4.392466,8.586145,-0.06711166,0.070307456,0.0628506,-3.5625,37.5,14.8125,2.0,0.0,0.0,6.046,N,N,N
06-03-16_20:59:16:018,-0.19160157,4.5553274,8.5502205,-0.06711166,0.070307456,0.0628506,-3.5625,37.5,14.8125,2.0,0.0,0.0,7.055,N,N,N
06-03-16_20:59:16:091,-0.19160157,4.5553274,8.5502205,-0.06711166,0.070307456,0.0628506,-3.5625,37.1875,16.375,2.0,0.0,0.0,7.257,N,N,N
06-03-16_20:59:16:097,-0.19160157,4.5553274,8.5502205,0.040480047,-0.056459017,0.04474111,-3.5625,37.1875,16.375,2.0,0.0,0.0,7.257,N,N,N
06-03-16_20:59:16:100,-0.4766089,4.6846585,9.323812,0.040480047,-0.056459017,0.04474111,-3.5625,37.1875,16.375,2.0,0.0,0.0,6.017,N,N,N
06-03-16_20:59:16:101,-0.6945557,4.869075,8.641231,0.040480047,-0.056459017,0.04474111,-3.5625,37.1875,16.375,2.0,0.0,0.0,5.267,N,N,N
06-03-16_20:59:16:105,-0.6945557,4.869075,8.641231,0.040480047,-0.056459017,0.04474111,-3.5625,37.1875,16.375,3.0,0.0,0.0,5.267,N,N,N
06-03-16_20:59:16:170,-0.24668702,4.6942387,9.793235,0.040480047,-0.056459017,0.04474111,-3.5625,37.1875,16.375,3.0,0.0,0.0,6.796,N,N,N
06-03-16_20:59:16:173,-0.21794678,5.1397123,8.404124,0.040480047,-0.056459017,0.04474111,-3.5625,37.1875,16.375,3.0,0.0,0.0,7.719,N,N,N
06-03-16_20:59:16:248,-0.21794678,5.1397123,8.404124,0.040480047,-0.056459017,0.04474111,-4.3125,37.5625,15.625,3.0,1.0,0.0,9.304,N,N,N
06-03-16_20:59:16:251,-0.21794678,5.1397123,8.404124,-0.6508766,0.15020229,0.20985709,-4.3125,37.5625,15.625,3.0,1.0,0.0,9.304,N,N,N
06-03-16_20:59:16:253,-0.66342044,4.9241605,8.794512,-0.6508766,0.15020229,0.20985709,-4.3125,37.5625,15.625,3.0,1.0,0.0,7.113,N,N,N
06-03-16_20:59:16:255,-0.19639161,3.6116896,11.979888,-0.6508766,0.15020229,0.20985709,-4.3125,37.5625,15.625,3.0,1.0,0.0,7.352,N,N,N
06-03-16_20:59:16:304,-0.19639161,3.6116896,11.979888,-0.6508766,0.15020229,0.20985709,-4.3125,37.5625,15.625,2.0,1.0,0.0,7.352,N,N,N
06-03-16_20:59:16:327,0.040715333,4.0906935,8.653206,-0.6508766,0.15020229,0.20985709,-4.3125,37.5625,15.625,2.0,1.0,0.0,9.130,N,N,N
06-03-16_20:59:16:331,0.57001466,3.923042,8.650811,-0.6508766,0.15020229,0.20985709,-4.3125,37.5625,15.625,2.0,1.0,0.0,10.812,N,N,N
06-03-16_20:59:16:407,0.57001466,3.923042,8.650811,-0.6508766,0.15020229,0.20985709,-5.375,37.5,16.375,2.0,1.0,0.0,13.146,N,N,N
06-03-16_20:59:16:411,0.57001466,3.923042,8.650811,0.05539375,-0.011717909,-0.1470065,-5.375,37.5,16.375,2.0,1.0,0.0,13.146,N,N,N
06-03-16_20:59:16:416,1.2430152,3.4009278,10.207574,0.05539375,-0.011717909,-0.1470065,-5.375,37.5,16.375,2.0,1.0,0.0,13.401,N,N,N
06-03-16_20:59:16:418,0.5125342,2.7854078,9.429193,0.05539375,-0.011717909,-0.1470065,-5.375,37.5,16.375,2.0,1.0,0.0,11.259,N,N,N
06-03-16_20:59:16:485,0.5556446,2.684817,8.5430355,0.05539375,-0.011717909,-0.1470065,-5.375,37.5,16.375,2.0,1.0,0.0,11.713,N,N,N
06-03-16_20:59:16:489,0.8669971,2.8740237,7.6041875,0.05539375,-0.011717909,-0.1470065,-5.375,37.5,16.375,2.0,1.0,0.0,13.663,N,N,N
06-03-16_20:59:16:512,0.8669971,2.8740237,7.6041875,0.05539375,-0.011717909,-0.1470065,-5.375,37.5,16.375,3.0,1.0,0.0,13.663,N,N,N
06-03-16_20:59:16:565,0.8669971,2.8740237,7.6041875,0.05539375,-0.011717909,-0.1470065,-3.9375,35.6875,16.0,3.0,1.0,0.0,11.564,N,N,N
06-03-16_20:59:16:568,0.8669971,2.8740237,7.6041875,-0.30999196,0.111852765,-0.20453078,-3.9375,35.6875,16.0,3.0,1.0,0.0,11.564,N,N,N
06-03-16_20:59:16:570,0.7185059,2.7662477,8.677156,-0.30999196,0.111852765,-0.20453078,-3.9375,35.6875,16.0,3.0,1.0,0.0,10.154,N,N,N
06-03-16_20:59:16:573,0.27542725,2.9794044,10.071057,-0.30999196,0.111852765,-0.20453078,-3.9375,35.6875,16.0,3.0,1.0,0.0,8.372,N,N,N
06-03-16_20:59:16:643,0.2802173,3.5733693,8.602911,-0.30999196,0.111852765,-0.20453078,-3.9375,35.6875,16.0,3.0,1.0,0.0,9.414,N,N,N
06-03-16_20:59:16:648,-0.1341211,3.6140847,7.417376,-0.30999196,0.111852765,-0.20453078,-3.9375,35.6875,16.0,3.0,1.0,0.0,8.286,N,N,N
06-03-16_20:59:16:707,-0.1341211,3.6140847,7.417376,-0.30999196,0.111852765,-0.20453078,-3.9375,35.6875,16.0,3.0,1.0,0.0,8.286,N,N,N
06-03-16_20:59:16:722,-0.1341211,3.6140847,7.417376,-0.30999196,0.111852765,-0.20453078,-3.5625,36.4375,15.625,3.0,1.0,0.0,7.220,N,N,N
06-03-16_20:59:16:726,-0.1341211,3.6140847,7.417376,0.09267801,-0.026631612,-0.12783173,-3.5625,36.4375,15.625,3.0,1.0,0.0,7.220,N,N,N
06-03-16_20:59:16:729,0.0,3.5925295,8.2125225,0.09267801,-0.026631612,-0.12783173,-3.5625,36.4375,15.625,3.0,1.0,0.0,7.483,N,N,N
06-03-16_20:59:16:731,0.21076173,3.899092,8.037686,0.09267801,-0.026631612,-0.12783173,-3.5625,36.4375,15.625,3.0,1.0,0.0,8.680,N,N,N
06-03-16_20:59:16:803,0.2706372,4.28469,8.377779,0.09267801,-0.026631612,-0.12783173,-3.5625,36.4375,15.625,3.0,1.0,0.0,9.097,N,N,N
06-03-16_20:59:16:809,-0.07664063,4.550537,9.06994,0.09267801,-0.026631612,-0.12783173,-3.5625,36.4375,15.625,3.0,1.0,0.0,7.647,N,N,N
06-03-16_20:59:16:882,-0.07664063,4.550537,9.06994,0.09267801,-0.026631612,-0.12783173,-3.1875,35.375,15.625,3.0,1.0,0.0,7.080,N,N,N
06-03-16_20:59:16:887,-0.07664063,4.550537,9.06994,-0.0063915867,-0.05752428,-0.01917476,-3.1875,35.375,15.625,3.0,1.0,0.0,7.080,N,N,N
06-03-16_20:59:16:889,-0.22752686,4.5481424,8.705896,-0.0063915867,-0.05752428,-0.01917476,-3.1875,35.375,15.625,3.0,1.0,0.0,6.579,N,N,N
06-03-16_20:59:16:891,-0.13891114,4.5960426,9.285491,-0.0063915867,-0.05752428,-0.01917476,-3.1875,35.375,15.625,3.0,1.0,0.0,6.804,N,N,N
06-03-16_20:59:16:906,-0.13891114,4.5960426,9.285491,-0.0063915867,-0.05752428,-0.01917476,-3.1875,35.375,15.625,3.0,1.0,0.0,6.804,N,N,N
06-03-16_20:59:16:960,-0.021555176,4.6918435,9.584868,-0.0063915867,-0.05752428,-0.01917476,-3.1875,35.375,15.625,3.0,1.0,0.0,7.215,N,N,N
06-03-16_20:59:16:966,-0.083825685,4.727769,9.469908,-0.0063915867,-0.05752428,-0.01917476,-3.1875,35.375,15.625,3.0,1.0,0.0,7.049,N,N,N
06-03-16_20:59:17:039,-0.083825685,4.727769,9.469908,-0.0063915867,-0.05752428,-0.01917476,-3.1875,34.25,16.0,3.0,1.0,0.0,7.389,N,N,N
06-03-16_20:59:17:042,-0.083825685,4.727769,9.469908,0.3153183,-0.33449304,0.08948222,-3.1875,34.25,16.0,3.0,1.0,0.0,7.389,N,N,N
06-03-16_20:59:17:047,-0.28979737,3.5805542,11.160791,0.3153183,-0.33449304,0.08948222,-3.1875,34.25,16.0,3.0,1.0,0.0,5.712,N,N,N
06-03-16_20:59:17:049,-0.48139894,4.045188,8.0999565,0.3153183,-0.33449304,0.08948222,-3.1875,34.25,16.0,3.0,1.0,0.0,5.441,N,N,N
06-03-16_20:59:17:106,-0.48139894,4.045188,8.0999565,0.3153183,-0.33449304,0.08948222,-3.1875,34.25,16.0,3.0,1.0,0.0,5.441,N,N,N
06-03-16_20:59:17:119,-1.0154883,4.0811133,8.102351,0.3153183,-0.33449304,0.08948222,-3.1875,34.25,16.0,3.0,2.0,0.0,2.874,N,N,N
06-03-16_20:59:17:122,-0.68018556,2.7279274,11.05541,0.3153183,-0.33449304,0.08948222,-3.1875,34.25,16.0,3.0,2.0,0.0,4.279,N,N,N
06-03-16_20:59:17:199,-0.68018556,2.7279274,11.05541,0.3153183,-0.33449304,0.08948222,-3.9375,33.875,15.625,3.0,2.0,0.0,5.828,N,N,N
06-03-16_20:59:17:203,-0.68018556,2.7279274,11.05541,0.10652645,0.11930962,0.25033715,-3.9375,33.875,15.625,3.0,2.0,0.0,5.828,N,N,N
06-03-16_20:59:17:206,-0.05748047,2.6153615,8.907078,0.10652645,0.11930962,0.25033715,-3.9375,33.875,15.625,3.0,2.0,0.0,7.776,N,N,N
06-03-16_20:59:17:209,0.0047900393,2.3303542,8.966953,0.10652645,0.11930962,0.25033715,-3.9375,33.875,15.625,3.0,2.0,0.0,7.786,N,N,N
06-03-16_20:59:17:277,-0.20597169,2.5770411,9.211246,0.10652645,0.11930962,0.25033715,-3.9375,33.875,15.625,3.0,2.0,0.0,7.201,N,N,N
06-03-16_20:59:17:280,-0.1820215,2.794988,9.077125,0.10652645,0.11930962,0.25033715,-3.9375,33.875,15.625,3.0,2.0,0.0,7.438,N,N,N
06-03-16_20:59:17:306,-0.1820215,2.794988,9.077125,0.10652645,0.11930962,0.25033715,-3.9375,33.875,15.625,2.0,2.0,0.0,7.438,N,N,N
06-03-16_20:59:17:356,-0.1820215,2.794988,9.077125,0.10652645,0.11930962,0.25033715,-4.3125,34.25,16.0,2.0,2.0,0.0,8.111,N,N,N
06-03-16_20:59:17:361,-0.1820215,2.794988,9.077125,0.10759171,-0.025566347,0.07882957,-4.3125,34.25,16.0,2.0,2.0,0.0,8.111,N,N,N
06-03-16_20:59:17:365,-0.14130616,3.0776002,8.464,0.10759171,-0.025566347,0.07882957,-4.3125,34.25,16.0,2.0,2.0,0.0,8.615,N,N,N
06-03-16_20:59:17:368,0.014370117,3.3554225,7.599397,0.10759171,-0.025566347,0.07882957,-4.3125,34.25,16.0,2.0,2.0,0.0,9.904,N,N,N
06-03-16_20:59:17:437,0.08861572,3.2308815,9.096285,0.10759171,-0.025566347,0.07882957,-4.3125,34.25,16.0,2.0,2.0,0.0,9.419,N,N,N
06-03-16_20:59:17:441,0.20118165,3.4536183,9.125025,0.10759171,-0.025566347,0.07882957,-4.3125,34.25,16.0,2.0,2.0,0.0,10.017,N,N,N
06-03-16_20:59:17:507,0.20118165,3.4536183,9.125025,0.10759171,-0.025566347,0.07882957,-4.3125,34.25,16.0,3.0,2.0,0.0,10.017,N,N,N
06-03-16_20:59:17:514,0.20118165,3.4536183,9.125025,0.10759171,-0.025566347,0.07882957,-3.1875,33.5625,14.4375,3.0,2.0,0.0,7.589,N,N,N
06-03-16_20:59:17:517,0.20118165,3.4536183,9.125025,0.002130529,0.0031957934,-0.056459017,-3.1875,33.5625,14.4375,3.0,2.0,0.0,7.589,N,N,N
06-03-16_20:59:17:519,0.0023950196,3.8703518,8.178992,0.002130529,0.0031957934,-0.056459017,-3.1875,33.5625,14.4375,3.0,2.0,0.0,7.525,N,N,N
06-03-16_20:59:17:521,-0.1460962,4.24158,8.150251,0.002130529,0.0031957934,-0.056459017,-3.1875,33.5625,14.4375,3.0,2.0,0.0,7.230,N,N,N
06-03-16_20:59:17:593,-0.026345216,4.648733,8.250843,0.002130529,0.0031957934,-0.056459017,-3.1875,33.5625,14.4375,3.0,2.0,0.0,8.072,N,N,N
06-03-16_20:59:17:597,-0.081430666,4.7804594,8.602911,0.002130529,0.0031957934,-0.056459017,-3.1875,33.5625,14.4375,3.0,2.0,0.0,7.786,N,N,N
06-03-16_20:59:17:673,-0.081430666,4.7804594,8.602911,0.002130529,0.0031957934,-0.056459017,-3.5625,34.625,15.25,3.0,2.0,0.0,8.510,N,N,N
06-03-16_20:59:17:677,-0.081430666,4.7804594,8.602911,-0.07137272,-0.0628506,-0.09054748,-3.5625,34.625,15.25,3.0,2.0,0.0,8.510,N,N,N
06-03-16_20:59:17:680,-0.23950197,4.711004,8.863968,-0.07137272,-0.0628506,-0.09054748,-3.5625,34.625,15.25,3.0,2.0,0.0,7.672,N,N,N
06-03-16_20:59:17:683,-0.4622388,4.6822634,9.192085,-0.07137272,-0.0628506,-0.09054748,-3.5625,34.625,15.25,3.0,2.0,0.0,6.671,N,N,N
06-03-16_20:59:17:707,-0.4622388,4.6822634,9.192085,-0.07137272,-0.0628506,-0.09054748,-3.5625,34.625,15.25,3.0,2.0,0.0,6.671,N,N,N
06-03-16_20:59:17:752,-0.35685793,4.629573,8.816068,-0.07137272,-0.0628506,-0.09054748,-3.5625,34.625,15.25,3.0,2.0,0.0,7.134,N,N,N
06-03-16_20:59:17:758,0.2921924,3.7218604,11.1104965,-0.07137272,-0.0628506,-0.09054748,-3.5625,34.625,15.25,3.0,2.0,0.0,8.048,N,N,N
06-03-16_20:59:17:830,0.2921924,3.7218604,11.1104965,-0.07137272,-0.0628506,-0.09054748,-3.1875,33.875,14.4375,3.0,2.0,0.0,7.371,N,N,N
06-03-16_20:59:17:835,0.2921924,3.7218604,11.1104965,0.5603291,0.04474111,-0.10972224,-3.1875,33.875,14.4375,3.0,2.0,0.0,7.371,N,N,N
06-03-16_20:59:17:838,0.34727785,3.7122805,11.076965,0.5603291,0.04474111,-0.10972224,-3.1875,33.875,14.4375,3.0,2.0,0.0,7.518,N,N,N
06-03-16_20:59:17:840,0.18681154,3.65959,7.585027,0.5603291,0.04474111,-0.10972224,-3.1875,33.875,14.4375,3.0,2.0,0.0,8.301,N,N,N
06-03-16_20:59:17:904,0.18681154,3.65959,7.585027,0.5603291,0.04474111,-0.10972224,-3.1875,33.875,14.4375,3.0,3.0,0.0,8.301,N,N,N
06-03-16_20:59:17:908,0.11496094,2.9961696,9.438772,0.5603291,0.04474111,-0.10972224,-3.1875,33.875,14.4375,3.0,3.0,0.0,6.866,N,N,N
06-03-16_20:59:17:910,0.44307864,2.2896388,10.365645,0.5603291,0.04474111,-0.10972224,-3.1875,33.875,14.4375,3.0,3.0,0.0,7.221,N,N,N
06-03-16_20:59:17:990,0.44307864,2.2896388,10.365645,0.5603291,0.04474111,-0.10972224,-2.8125,33.875,15.25,3.0,3.0,0.0,6.620,N,N,N
06-03-16_20:59:17:995,0.44307864,2.2896388,10.365645,-0.080960095,0.13315806,-0.27057716,-2.8125,33.875,15.25,3.0,3.0,0.0,6.620,N,N,N
06-03-16_20:59:17:998,0.6346802,2.4261549,8.404124,-0.080960095,0.13315806,-0.27057716,-2.8125,33.875,15.25,3.0,3.0,0.0,7.923,N,N,N
06-03-16_20:59:18:000,0.60354495,2.7255323,9.22801,-0.080960095,0.13315806,-0.27057716,-2.8125,33.875,15.25,3.0,3.0,0.0,7.666,N,N,N
06-03-16_20:59:18:069,0.24668702,3.3099172,9.2184305,-0.080960095,0.13315806,-0.27057716,-2.8125,33.875,15.25,3.0,3.0,0.0,6.860,N,N,N
06-03-16_20:59:18:073,0.17723145,3.4631984,8.289163,-0.080960095,0.13315806,-0.27057716,-2.8125,33.875,15.25,3.0,3.0,0.0,7.041,N,N,N
06-03-16_20:59:18:107,0.17723145,3.4631984,8.289163,-0.080960095,0.13315806,-0.27057716,-2.8125,33.875,15.25,4.0,3.0,0.0,7.041,N,N,N
06-03-16_20:59:18:146,0.17723145,3.4631984,8.289163,-0.080960095,0.13315806,-0.27057716,-3.1875,35.375,14.8125,4.0,3.0,0.0,7.404,N,N,N
06-03-16_20:59:18:150,0.17723145,3.4631984,8.289163,0.051132694,0.03195793,-0.06498113,-3.1875,35.375,14.8125,4.0,3.0,0.0,7.404,N,N,N
06-03-16_20:59:18:151,0.019160157,3.3937428,8.686736,0.051132694,0.03195793,-0.06498113,-3.1875,35.375,14.8125,4.0,3.0,0.0,6.664,N,N,N
06-03-16_20:59:18:156,-0.17244141,3.6092947,8.854387,0.051132694,0.03195793,-0.06498113,-3.1875,35.375,14.8125,4.0,3.0,0.0,6.095,N,N,N
06-03-16_20:59:18:225,0.10538086,3.8847218,8.602911,0.051132694,0.03195793,-0.06498113,-3.1875,35.375,14.8125,4.0,3.0,0.0,7.337,N,N,N
06-03-16_20:59:18:230,0.1101709,4.045188,8.634046,0.051132694,0.03195793,-0.06498113,-3.1875,35.375,14.8125,4.0,3.0,0.0,7.465,N,N,N
06-03-16_20:59:18:308,0.1101709,4.045188,8.634046,0.051132694,0.03195793,-0.06498113,-3.9375,35.375,13.625,4.0,3.0,0.0,8.892,N,N,N
06-03-16_20:59:18:313,0.1101709,4.045188,8.634046,0.14913702,0.111852765,0.00958738,-3.9375,35.375,13.625,4.0,3.0,0.0,8.892,N,N,N
06-03-16_20:59:18:317,-0.023950197,4.3134303,8.150251,0.14913702,0.111852765,0.00958738,-3.9375,35.375,13.625,4.0,3.0,0.0,8.900,N,N,N
06-03-16_20:59:18:320,-0.23710695,4.655918,8.073611,0.14913702,0.111852765,0.00958738,-3.9375,35.375,13.625,4.0,3.0,0.0,8.454,N,N,N
06-03-16_20:59:18:323,-0.23710695,4.655918,8.073611,0.14913702,0.111852765,0.00958738,-3.9375,35.375,13.625,5.0,3.0,0.0,8.454,N,N,N
