14-02-16_16:12:33:017,-0.5292993,3.1566358,9.036409,0.00958738,0.13741912,0.041545313,-13.5,-0.6875,35.6875,25.0
14-02-16_16:12:33:086,-0.5292993,3.1566358,9.036409,-0.034088463,-0.0063915867,0.023435818,-13.5,-0.6875,35.6875,25.0
14-02-16_16:12:33:087,-0.97956306,2.9674294,7.965835,-0.034088463,-0.0063915867,0.023435818,-13.5,-0.6875,35.6875,25.0
14-02-16_16:12:33:088,-0.9412427,3.0608351,8.157437,-0.034088463,-0.0063915867,0.023435818,-13.5,-0.6875,35.6875,25.0
14-02-16_16:12:33:089,-0.859812,3.1183155,8.298743,-0.034088463,-0.0063915867,0.023435818,-13.5,-0.6875,35.6875,25.0
14-02-16_16:12:33:090,-0.8286768,3.1278956,8.56459,-0.034088463,-0.0063915867,0.023435818,-13.5,-0.6875,35.6875,25.0
14-02-16_16:12:33:091,-0.69695073,3.1302907,8.717872,-0.034088463,-0.0063915867,0.023435818,-13.5,-0.6875,35.6875,25.0
14-02-16_16:12:33:092,-0.5628296,2.9698243,8.856783,-0.034088463,-0.0063915867,0.023435818,-13.5,-0.6875,35.6875,25.0
14-02-16_16:12:33:093,-0.5508545,2.9722195,9.065149,-0.034088463,-0.0063915867,0.023435818,-13.5,-0.6875,35.6875,25.0
14-02-16_16:12:33:094,-0.33530274,3.0368848,9.065149,-0.034088463,-0.0063915867,0.023435818,-13.5,-0.6875,35.6875,25.0
14-02-16_16:12:33:095,-0.3281177,3.0895753,9.24717,-0.034088463,-0.0063915867,0.023435818,-13.5,-0.6875,35.6875,25.0
14-02-16_16:12:33:096,-0.30895755,3.1207106,9.153765,-0.034088463,-0.0063915867,0.023435818,-13.5,-0.6875,35.6875,25.0
14-02-16_16:12:33:097,-0.28261232,3.1278956,9.273516,-0.034088463,-0.0063915867,0.023435818,-13.5,-0.6875,35.6875,25.0
14-02-16_16:12:33:098,-0.46942386,3.175796,9.311836,-0.034088463,-0.0063915867,0.023435818,-13.5,-0.6875,35.6875,25.0
14-02-16_16:12:33:194,-0.46942386,3.175796,9.311836,-0.008522116,-0.010652645,0.014913702,-13.5,-0.6875,35.6875,25.0
14-02-16_16:12:33:195,-0.46942386,3.175796,9.311836,0.007456851,-0.025566347,0.023435818,-13.5,-0.6875,35.6875,25.0
14-02-16_16:12:33:196,-0.46942386,3.175796,9.311836,0.03089267,-0.05219796,0.034088463,-13.5,-0.6875,35.6875,25.0
