14-02-16_16:08:07:179,-1.0226734,3.276387,9.584868,-0.08735169,0.036218993,0.10226539,-35.625,-1.0625,34.9375,323.0
14-02-16_16:08:07:180,-0.7568262,3.1278956,9.654325,-0.08735169,0.036218993,0.10226539,-35.625,-1.0625,34.9375,323.0
14-02-16_16:08:07:181,-0.488584,3.1063404,9.616004,-0.08735169,0.036218993,0.10226539,-35.625,-1.0625,34.9375,323.0
14-02-16_16:08:07:181,-0.488584,3.1063404,9.616004,-0.08735169,0.036218993,0.10226539,-35.625,0.0625,34.125,323.0
14-02-16_16:08:07:182,-0.488584,3.1063404,9.616004,-0.07563378,0.03834952,0.07669904,-35.625,0.0625,34.125,323.0
14-02-16_16:08:07:183,-0.488584,3.1063404,9.616004,-0.046871636,0.015978966,0.036218993,-35.625,0.0625,34.125,323.0
14-02-16_16:08:07:184,-0.3281177,2.9530592,9.572893,-0.046871636,0.015978966,0.036218993,-35.625,0.0625,34.125,323.0
14-02-16_16:08:07:185,-0.07185059,2.9578493,9.72857,-0.046871636,0.015978966,0.036218993,-35.625,0.0625,34.125,323.0
14-02-16_16:08:07:188,-0.07185059,2.9578493,9.72857,-0.026631612,-0.020240024,-0.0031957934,-35.625,0.0625,34.125,323.0
14-02-16_16:08:07:189,-0.07185059,2.9578493,9.72857,0.002130529,-0.08841695,-0.06391586,-35.625,0.0625,34.125,323.0
14-02-16_16:08:07:190,0.07664063,2.8428884,10.011182,0.002130529,-0.08841695,-0.06391586,-35.625,0.0625,34.125,323.0
14-02-16_16:08:07:191,0.21076173,2.818938,10.195599,0.002130529,-0.08841695,-0.06391586,-35.625,0.0625,34.125,323.0
14-02-16_16:08:07:198,0.21076173,2.818938,10.195599,0.002130529,-0.08841695,-0.06391586,-35.3125,-0.6875,35.3125,323.0
14-02-16_16:08:07:199,0.21076173,2.818938,10.195599,0.008522116,-0.16085494,-0.12357068,-35.3125,-0.6875,35.3125,323.0
14-02-16_16:08:07:200,0.21076173,2.818938,10.195599,0.023435818,-0.22903186,-0.18216023,-35.3125,-0.6875,35.3125,323.0
14-02-16_16:08:07:201,0.18681154,2.7686427,10.183623,0.023435818,-0.22903186,-0.18216023,-35.3125,-0.6875,35.3125,323.0
14-02-16_16:08:07:202,0.2682422,2.936294,10.027947,0.023435818,-0.22903186,-0.18216023,-35.3125,-0.6875,35.3125,323.0
14-02-16_16:08:07:208,0.2682422,2.936294,10.027947,0.026631612,-0.27483824,-0.22370553,-35.3125,-0.6875,35.3125,323.0
14-02-16_16:08:07:209,0.2682422,2.936294,10.027947,0.02130529,-0.34301516,-0.26525086,-35.3125,-0.6875,35.3125,323.0
14-02-16_16:08:07:210,0.37122804,2.8859987,9.879456,0.02130529,-0.34301516,-0.26525086,-35.3125,-0.6875,35.3125,323.0
14-02-16_16:08:07:211,0.16525635,3.0943654,10.027947,0.02130529,-0.34301516,-0.26525086,-35.3125,-0.6875,35.3125,323.0
14-02-16_16:08:07:218,0.16525635,3.0943654,10.027947,0.02130529,-0.34301516,-0.26525086,-35.625,-1.0625,36.0625,323.0
14-02-16_16:08:07:219,0.16525635,3.0943654,10.027947,0.024501082,-0.40906155,-0.28975195,-35.625,-1.0625,36.0625,323.0
14-02-16_16:08:07:220,0.16525635,3.0943654,10.027947,0.008522116,-0.45486793,-0.28229508,-35.625,-1.0625,36.0625,323.0
14-02-16_16:08:07:221,0.1341211,3.3147073,9.891431,0.008522116,-0.45486793,-0.28229508,-35.625,-1.0625,36.0625,323.0
14-02-16_16:08:07:222,0.083825685,3.6092947,9.565708,0.008522116,-0.45486793,-0.28229508,-35.625,-1.0625,36.0625,323.0
14-02-16_16:08:07:228,0.083825685,3.6092947,9.565708,-0.0010652645,-0.52624065,-0.23542345,-35.625,-1.0625,36.0625,323.0
14-02-16_16:08:07:228,0.083825685,3.6092947,9.565708,-0.03834952,-0.60720074,-0.17044231,-35.625,-1.0625,36.0625,323.0
14-02-16_16:08:07:229,0.011975098,4.1553593,9.465117,-0.03834952,-0.60720074,-0.17044231,-35.625,-1.0625,36.0625,323.0
14-02-16_16:08:07:230,0.047900394,4.0116577,8.945398,-0.03834952,-0.60720074,-0.17044231,-35.625,-1.0625,36.0625,323.0
14-02-16_16:08:07:238,0.047900394,4.0116577,8.945398,-0.03834952,-0.60720074,-0.17044231,-36.375,0.4375,35.6875,323.0
14-02-16_16:08:07:239,0.047900394,4.0116577,8.945398,-0.060720075,-0.6892261,-0.11824436,-36.375,0.4375,35.6875,323.0
14-02-16_16:08:07:240,0.047900394,4.0116577,8.945398,-0.07243799,-0.7669904,-0.068176925,-36.375,0.4375,35.6875,323.0
14-02-16_16:08:07:241,0.14370118,3.7649708,8.739427,-0.07243799,-0.7669904,-0.068176925,-36.375,0.4375,35.6875,323.0
14-02-16_16:08:07:242,0.45505372,3.4727786,8.480764,-0.07243799,-0.7669904,-0.068176925,-36.375,0.4375,35.6875,323.0
14-02-16_16:08:07:247,0.45505372,3.4727786,8.480764,-0.068176925,-0.86392945,-0.024501082,-36.375,0.4375,35.6875,323.0
14-02-16_16:08:07:248,0.45505372,3.4727786,8.480764,-0.05006743,-0.94488955,-0.0063915867,-36.375,0.4375,35.6875,323.0
14-02-16_16:08:07:249,0.6610254,3.293152,8.296348,-0.05006743,-0.94488955,-0.0063915867,-36.375,0.4375,35.6875,323.0
14-02-16_16:08:07:250,0.90771246,3.06323,7.9347,-0.05006743,-0.94488955,-0.0063915867,-36.375,0.4375,35.6875,323.0
14-02-16_16:08:07:258,0.90771246,3.06323,7.9347,-0.05006743,-0.94488955,-0.0063915867,-36.375,-1.0625,34.5,323.0
14-02-16_16:08:07:260,0.90771246,3.06323,7.9347,-0.03089267,-1.0215886,0.014913702,-36.375,-1.0625,34.5,323.0
14-02-16_16:08:07:261,0.90771246,3.06323,7.9347,-0.034088463,-1.0439591,0.04580637,-36.375,-1.0625,34.5,323.0
14-02-16_16:08:07:262,1.092129,2.7494826,7.2185893,-0.034088463,-1.0439591,0.04580637,-36.375,-1.0625,34.5,323.0
14-02-16_16:08:07:263,1.2717555,2.5027955,6.559959,-0.034088463,-1.0439591,0.04580637,-36.375,-1.0625,34.5,323.0
14-02-16_16:08:07:267,1.2717555,2.5027955,6.559959,-0.04580637,-1.010936,0.082025364,-36.375,-1.0625,34.5,323.0
14-02-16_16:08:07:268,1.2717555,2.5027955,6.559959,-0.07350325,-0.9832391,0.11824436,-36.375,-1.0625,34.5,323.0
14-02-16_16:08:07:270,1.456172,2.1243825,6.0019193,-0.07350325,-0.9832391,0.11824436,-36.375,-1.0625,34.5,323.0
14-02-16_16:08:07:272,1.3819263,1.9351759,5.724097,-0.07350325,-0.9832391,0.11824436,-36.375,-1.0625,34.5,323.0
14-02-16_16:08:07:277,1.3819263,1.9351759,5.724097,-0.07350325,-0.9832391,0.11824436,-36.75,0.0625,36.5,323.0
14-02-16_16:08:07:278,1.3819263,1.9351759,5.724097,-0.10333065,-0.9054748,0.15126756,-36.75,0.0625,36.5,323.0
14-02-16_16:08:07:279,1.3819263,1.9351759,5.724097,-0.13422333,-0.81705785,0.20985709,-36.75,0.0625,36.5,323.0
14-02-16_16:08:07:280,1.2765454,1.8106349,5.384004,-0.13422333,-0.81705785,0.20985709,-36.75,0.0625,36.5,323.0
14-02-16_16:08:07:281,0.98195803,1.8753004,5.0415163,-0.13422333,-0.81705785,0.20985709,-36.75,0.0625,36.5,323.0
14-02-16_16:08:07:287,0.98195803,1.8753004,5.0415163,-0.16724652,-0.6945524,0.29188246,-36.75,0.0625,36.5,323.0
14-02-16_16:08:07:288,0.98195803,1.8753004,5.0415163,-0.18855181,-0.58483016,0.38562572,-36.75,0.0625,36.5,323.0
14-02-16_16:08:07:289,0.72569096,1.9327809,4.854705,-0.18855181,-0.58483016,0.38562572,-36.75,0.0625,36.5,323.0
14-02-16_16:08:07:290,0.4742139,1.9758912,4.711004,-0.18855181,-0.58483016,0.38562572,-36.75,0.0625,36.5,323.0
14-02-16_16:08:07:297,0.4742139,1.9758912,4.711004,-0.18855181,-0.58483016,0.38562572,-37.125,0.0625,36.0625,323.0
14-02-16_16:08:07:298,0.4742139,1.9758912,4.711004,-0.20453078,-0.46978164,0.4878911,-37.125,0.0625,36.0625,323.0
14-02-16_16:08:07:299,0.4742139,1.9758912,4.711004,-0.21198763,-0.3834952,0.572047,-37.125,0.0625,36.0625,323.0
14-02-16_16:08:07:300,0.49576905,2.1483326,4.9720607,-0.21198763,-0.3834952,0.572047,-37.125,0.0625,36.0625,323.0
14-02-16_16:08:07:301,0.46942386,2.2920337,5.0415163,-0.21198763,-0.3834952,0.572047,-37.125,0.0625,36.0625,323.0
14-02-16_16:08:07:307,0.46942386,2.2920337,5.0415163,-0.1949434,-0.31318775,0.6593987,-37.125,0.0625,36.0625,323.0
14-02-16_16:08:07:308,0.46942386,2.2920337,5.0415163,-0.15765914,-0.23542345,0.7414241,-37.125,0.0625,36.0625,323.0
14-02-16_16:08:07:309,0.47900394,2.3064039,5.384004,-0.15765914,-0.23542345,0.7414241,-37.125,0.0625,36.0625,323.0
14-02-16_16:08:07:309,0.6394702,2.4740553,5.5540504,-0.15765914,-0.23542345,0.7414241,-37.125,0.0625,36.0625,323.0
14-02-16_16:08:07:317,0.6394702,2.4740553,5.5540504,-0.15765914,-0.23542345,0.7414241,-38.1875,-0.6875,36.5,323.0
14-02-16_16:08:07:318,0.6394702,2.4740553,5.5540504,-0.11611383,-0.18322548,0.79894835,-38.1875,-0.6875,36.5,323.0
14-02-16_16:08:07:319,0.6394702,2.4740553,5.5540504,-0.05006743,-0.12463594,0.82877576,-38.1875,-0.6875,36.5,323.0
14-02-16_16:08:07:320,0.77359134,2.672842,5.8270826,-0.05006743,-0.12463594,0.82877576,-38.1875,-0.6875,36.5,323.0
14-02-16_16:08:07:321,0.90771246,2.7470875,6.236631,-0.05006743,-0.12463594,0.82877576,-38.1875,-0.6875,36.5,323.0
14-02-16_16:08:07:327,0.90771246,2.7470875,6.236631,0.023435818,-0.083090626,0.82557994,-38.1875,-0.6875,36.5,323.0
14-02-16_16:08:07:328,0.90771246,2.7470875,6.236631,0.07563378,-0.011717909,0.8085357,-38.1875,-0.6875,36.5,323.0
14-02-16_16:08:07:329,0.95561284,2.8620484,6.373147,0.07563378,-0.011717909,0.8085357,-38.1875,-0.6875,36.5,323.0
14-02-16_16:08:07:330,1.1280543,2.8788135,6.569539,0.07563378,-0.011717909,0.8085357,-38.1875,-0.6875,36.5,323.0
14-02-16_16:08:07:336,1.1280543,2.8788135,6.569539,0.07563378,-0.011717909,0.8085357,-37.8125,-0.3125,36.0625,323.0
14-02-16_16:08:07:337,1.1280543,2.8788135,6.569539,0.112918034,0.035153728,0.74675035,-37.8125,-0.3125,36.0625,323.0
14-02-16_16:08:07:338,1.1280543,2.8788135,6.569539,0.15020229,0.020240024,0.6487461,-37.8125,-0.3125,36.0625,323.0
14-02-16_16:08:07:339,1.2741505,2.9578493,7.117998,0.15020229,0.020240024,0.6487461,-37.8125,-0.3125,36.0625,323.0
14-02-16_16:08:07:340,1.6884888,3.1542408,8.1071415,0.15020229,0.020240024,0.6487461,-37.8125,-0.3125,36.0625,323.0
14-02-16_16:08:07:346,1.6884888,3.1542408,8.1071415,0.17470337,-0.02130529,0.5123922,-37.8125,-0.3125,36.0625,323.0
14-02-16_16:08:07:347,1.6884888,3.1542408,8.1071415,0.20879184,-0.05965481,0.3536678,-37.8125,-0.3125,36.0625,323.0
14-02-16_16:08:07:348,2.3614893,3.3362625,9.012459,0.20879184,-0.05965481,0.3536678,-37.8125,-0.3125,36.0625,323.0
14-02-16_16:08:07:349,3.0368848,3.6212697,9.627979,0.20879184,-0.05965481,0.3536678,-37.8125,-0.3125,36.0625,323.0
14-02-16_16:08:07:356,3.0368848,3.6212697,9.627979,0.20879184,-0.05965481,0.3536678,-38.5625,0.4375,36.0625,323.0
14-02-16_16:08:07:358,3.0368848,3.6212697,9.627979,0.25353295,-0.080960095,0.17789917,-38.5625,0.4375,36.0625,323.0
14-02-16_16:08:07:359,3.0368848,3.6212697,9.627979,0.3110572,-0.18109496,0.007456851,-38.5625,0.4375,36.0625,323.0
14-02-16_16:08:07:362,3.3578174,3.9445972,10.39678,0.3110572,-0.18109496,0.007456851,-38.5625,0.4375,36.0625,323.0
14-02-16_16:08:07:363,3.3985329,3.9757326,10.763218,0.3110572,-0.18109496,0.007456851,-38.5625,0.4375,36.0625,323.0
14-02-16_16:08:07:364,3.3985329,3.9757326,10.763218,0.3110572,-0.18109496,0.007456851,-38.5625,0.4375,36.0625,115.0
14-02-16_16:08:07:366,3.3985329,3.9757326,10.763218,0.33662358,-0.34621096,-0.16085494,-38.5625,0.4375,36.0625,115.0
14-02-16_16:08:07:367,3.3985329,3.9757326,10.763218,0.350472,-0.5049353,-0.31318775,-38.5625,0.4375,36.0625,115.0
14-02-16_16:08:07:368,3.4416432,3.9877076,10.502161,0.350472,-0.5049353,-0.31318775,-38.5625,0.4375,36.0625,115.0
14-02-16_16:08:07:369,3.3721876,4.1984696,10.202784,0.350472,-0.5049353,-0.31318775,-38.5625,0.4375,36.0625,115.0
14-02-16_16:08:07:376,3.3721876,4.1984696,10.202784,0.350472,-0.5049353,-0.31318775,-39.25,-0.3125,35.3125,115.0
14-02-16_16:08:07:377,3.3721876,4.1984696,10.202784,0.33449304,-0.660464,-0.4527374,-39.25,-0.3125,35.3125,115.0
14-02-16_16:08:07:378,3.3721876,4.1984696,10.202784,0.2790993,-0.7584683,-0.56459016,-39.25,-0.3125,35.3125,115.0
14-02-16_16:08:07:379,3.06323,4.382886,10.243499,0.2790993,-0.7584683,-0.56459016,-39.25,-0.3125,35.3125,115.0
14-02-16_16:08:07:380,2.4525,4.6271777,9.963282,0.2790993,-0.7584683,-0.56459016,-39.25,-0.3125,35.3125,115.0
14-02-16_16:08:07:386,2.4525,4.6271777,9.963282,0.18961707,-0.75633776,-0.6562029,-39.25,-0.3125,35.3125,115.0
14-02-16_16:08:07:387,2.4525,4.6271777,9.963282,0.07669904,-0.6668556,-0.69987875,-39.25,-0.3125,35.3125,115.0
14-02-16_16:08:07:388,1.7339942,4.734954,9.484278,0.07669904,-0.6668556,-0.69987875,-39.25,-0.3125,35.3125,115.0
14-02-16_16:08:07:388,1.0633887,4.88105,9.402847,0.07669904,-0.6668556,-0.69987875,-39.25,-0.3125,35.3125,115.0
14-02-16_16:08:07:396,1.0633887,4.88105,9.402847,0.07669904,-0.6668556,-0.69987875,-38.5625,-0.3125,35.3125,115.0
14-02-16_16:08:07:397,1.0633887,4.88105,9.402847,-0.05006743,-0.54435015,-0.69348717,-38.5625,-0.3125,35.3125,115.0
14-02-16_16:08:07:397,1.0633887,4.88105,9.402847,-0.16831179,-0.38775626,-0.6508766,-38.5625,-0.3125,35.3125,115.0
14-02-16_16:08:07:398,0.7711963,4.9337406,9.426797,-0.16831179,-0.38775626,-0.6508766,-38.5625,-0.3125,35.3125,115.0
14-02-16_16:08:07:399,0.62989014,5.125342,9.965676,-0.16831179,-0.38775626,-0.6508766,-38.5625,-0.3125,35.3125,115.0
14-02-16_16:08:07:406,0.62989014,5.125342,9.965676,-0.2727077,-0.2066613,-0.57417756,-38.5625,-0.3125,35.3125,115.0
14-02-16_16:08:07:407,0.62989014,5.125342,9.965676,-0.34408042,-0.05539375,-0.4495416,-38.5625,-0.3125,35.3125,115.0
14-02-16_16:08:07:407,0.39996827,5.3408937,10.823093,-0.34408042,-0.05539375,-0.4495416,-38.5625,-0.3125,35.3125,115.0
14-02-16_16:08:07:408,0.12454102,5.738467,11.747571,-0.34408042,-0.05539375,-0.4495416,-38.5625,-0.3125,35.3125,115.0
14-02-16_16:08:07:416,0.12454102,5.738467,11.747571,-0.34408042,-0.05539375,-0.4495416,-38.9375,-0.3125,36.5,115.0
14-02-16_16:08:07:417,0.12454102,5.738467,11.747571,-0.39521313,0.096939065,-0.33129725,-38.9375,-0.3125,36.5,115.0
14-02-16_16:08:07:417,0.12454102,5.738467,11.747571,-0.42717105,0.1917476,-0.2247708,-38.9375,-0.3125,36.5,115.0
14-02-16_16:08:07:418,0.038320314,5.958809,12.648099,-0.42717105,0.1917476,-0.2247708,-38.9375,-0.3125,36.5,115.0
14-02-16_16:08:07:419,0.0023950196,6.104905,13.658797,-0.42717105,0.1917476,-0.2247708,-38.9375,-0.3125,36.5,115.0
14-02-16_16:08:07:426,0.0023950196,6.104905,13.658797,-0.4048005,0.12996227,-0.113983296,-38.9375,-0.3125,36.5,115.0
14-02-16_16:08:07:426,0.0023950196,6.104905,13.658797,-0.36432046,0.041545313,-0.07563378,-38.9375,-0.3125,36.5,115.0
14-02-16_16:08:07:427,0.21555176,6.0426345,14.504239,-0.36432046,0.041545313,-0.07563378,-38.9375,-0.3125,36.5,115.0
14-02-16_16:08:07:428,0.488584,6.1240654,14.762901,-0.36432046,0.041545313,-0.07563378,-38.9375,-0.3125,36.5,115.0
14-02-16_16:08:07:435,0.488584,6.1240654,14.762901,-0.36432046,0.041545313,-0.07563378,-38.9375,0.0625,36.4375,115.0
14-02-16_16:08:07:436,0.488584,6.1240654,14.762901,-0.31851408,-0.080960095,-0.080960095,-38.9375,0.0625,36.4375,115.0
