14-02-16_16:07:19:686,null,null,null,null,null,null,null,null,null,378.0
14-02-16_16:07:19:691,null,null,null,null,null,null,null,null,null,439.0
14-02-16_16:07:19:756,-1.6334034,4.191284,8.684341,null,null,null,null,null,null,439.0
14-02-16_16:07:19:758,-1.2621753,4.0859036,8.713081,null,null,null,null,null,null,439.0
14-02-16_16:07:19:759,-0.9388477,3.9422023,9.019644,null,null,null,null,null,null,439.0
14-02-16_16:07:19:760,-0.87897223,3.8727467,9.067544,null,null,null,null,null,null,439.0
14-02-16_16:07:19:761,-0.7807764,3.8847218,9.13221,null,null,null,null,null,null,439.0
14-02-16_16:07:19:762,-0.76161623,3.9829175,9.14658,null,null,null,null,null,null,439.0
14-02-16_16:07:19:763,-0.74724615,4.0811133,9.0148535,null,null,null,null,null,null,439.0
14-02-16_16:07:19:764,-0.73048097,4.2152348,8.828042,null,null,null,null,null,null,439.0
14-02-16_16:07:19:765,-0.7783814,4.3493557,8.382568,null,null,null,null,null,null,439.0
14-02-16_16:07:19:766,-0.79035646,4.2918754,8.035291,null,null,null,null,null,null,439.0
14-02-16_16:07:19:767,-0.65384036,4.3014555,7.697593,null,null,null,null,null,null,439.0
14-02-16_16:07:19:768,-0.6442603,4.373306,7.4006104,null,null,null,null,null,null,439.0
14-02-16_16:07:19:769,-0.5364844,4.3445654,7.1132083,null,null,null,null,null,null,439.0
14-02-16_16:07:19:864,-0.5364844,4.3445654,7.1132083,-0.023435818,-0.3920173,-0.053263225,null,null,null,439.0
14-02-16_16:07:19:866,-0.5364844,4.3445654,7.1132083,-0.07350325,-0.42290998,-0.06391586,null,null,null,439.0
14-02-16_16:07:19:867,-0.5364844,4.3445654,7.1132083,-0.12676647,-0.46658584,-0.06711166,null,null,null,439.0
14-02-16_16:07:19:867,-0.5364844,4.3445654,7.1132083,-0.19068234,-0.52411014,-0.066046394,null,null,null,439.0
14-02-16_16:07:19:868,-0.5364844,4.3445654,7.1132083,-0.23542345,-0.6061355,-0.060720075,null,null,null,439.0
14-02-16_16:07:19:869,-0.5364844,4.3445654,7.1132083,-0.28229508,-0.6583334,-0.0628506,null,null,null,439.0
14-02-16_16:07:19:870,-0.5364844,4.3445654,7.1132083,-0.31957933,-0.69668293,-0.07243799,null,null,null,439.0
14-02-16_16:07:19:871,-0.5364844,4.3445654,7.1132083,-0.32170987,-0.69348717,-0.09054748,null,null,null,439.0
14-02-16_16:07:19:872,-0.5364844,4.3445654,7.1132083,-0.30679616,-0.6498113,-0.10865697,null,null,null,439.0
14-02-16_16:07:19:873,-0.5364844,4.3445654,7.1132083,-0.28122982,-0.56459016,-0.111852765,null,null,null,439.0
14-02-16_16:07:19:874,-0.5364844,4.3445654,7.1132083,-0.2247708,-0.45912898,-0.098004326,null,null,null,439.0
14-02-16_16:07:19:874,-0.5364844,4.3445654,7.1132083,-0.16831179,-0.34834146,-0.083090626,null,null,null,439.0
14-02-16_16:07:19:875,-0.5364844,4.3445654,7.1132083,-0.10013486,-0.23116238,-0.07669904,null,null,null,439.0
14-02-16_16:07:19:876,-0.5364844,4.3445654,7.1132083,-0.03834952,-0.113983296,-0.06498113,null,null,null,439.0
14-02-16_16:07:19:877,-0.5364844,4.3445654,7.1132083,0.004261058,-0.033023197,-0.068176925,null,null,null,439.0
14-02-16_16:07:19:877,-0.5364844,4.3445654,7.1132083,0.035153728,0.034088463,-0.06711166,null,null,null,439.0
14-02-16_16:07:19:878,-0.5364844,4.3445654,7.1132083,0.04580637,0.05006743,-0.084155895,null,null,null,439.0
14-02-16_16:07:19:879,-0.5364844,4.3445654,7.1132083,0.034088463,0.037284255,-0.09374327,null,null,null,439.0
14-02-16_16:07:19:880,-0.5364844,4.3445654,7.1132083,0.022370555,-0.0053263223,-0.10226539,null,null,null,439.0
14-02-16_16:07:19:881,-0.5364844,4.3445654,7.1132083,0.00958738,-0.056459017,-0.10972224,null,null,null,439.0
14-02-16_16:07:19:882,-0.5364844,4.3445654,7.1132083,-0.018109497,-0.101200126,-0.113983296,null,null,null,439.0
14-02-16_16:07:19:883,-0.5364844,4.3445654,7.1132083,-0.034088463,-0.14061491,-0.10546118,null,null,null,439.0
14-02-16_16:07:19:883,-0.6610254,4.29427,6.9862723,-0.034088463,-0.14061491,-0.10546118,null,null,null,439.0
14-02-16_16:07:19:884,-0.81909674,4.2032595,6.9240017,-0.034088463,-0.14061491,-0.10546118,null,null,null,439.0
14-02-16_16:07:19:885,-0.9484278,4.1625443,6.952742,-0.034088463,-0.14061491,-0.10546118,null,null,null,439.0
14-02-16_16:07:19:886,-1.0729688,4.0739284,7.0365677,-0.034088463,-0.14061491,-0.10546118,null,null,null,439.0
14-02-16_16:07:19:887,-0.95561284,4.028423,7.1156034,-0.034088463,-0.14061491,-0.10546118,null,null,null,439.0
14-02-16_16:07:19:887,-1.0250684,3.8511915,7.223379,-0.034088463,-0.14061491,-0.10546118,null,null,null,439.0
14-02-16_16:07:19:888,-0.91010743,3.6979103,7.3694754,-0.034088463,-0.14061491,-0.10546118,null,null,null,439.0
14-02-16_16:07:19:889,-0.73527104,3.6092947,7.5059915,-0.034088463,-0.14061491,-0.10546118,null,null,null,439.0
14-02-16_16:07:19:890,-0.61552006,3.8104763,7.7239385,-0.034088463,-0.14061491,-0.10546118,null,null,null,439.0
14-02-16_16:07:19:891,-0.5556446,3.9924977,8.157437,-0.034088463,-0.14061491,-0.10546118,null,null,null,439.0
14-02-16_16:07:19:892,-0.44786867,4.061953,8.490345,-0.034088463,-0.14061491,-0.10546118,null,null,null,439.0
14-02-16_16:07:19:892,-0.4263135,4.061953,8.54543,-0.034088463,-0.14061491,-0.10546118,null,null,null,439.0
